Date,SMB,HML,WML,MF,RF
04/04/02,1.939809098,-0.81853112,0.22741177,1.225230222,0.016296761
05/04/02,-0.274046778,1.420160786,0.889790453,0.557779567,0.015870977
08/04/02,-0.027496265,1.823211882,1.539841901,-0.105339864,0.047620489
09/04/02,3.763251465,-0.701398926,-1.415402439,-0.951735312,0.015870977
10/04/02,2.679366237,-1.937588224,-0.966626632,0.542705209,0.015870977
11/04/02,-0.618934096,-0.725586313,0.078452399,1.18221411,0.015870977
12/04/02,1.140285676,-0.574111377,-1.214623146,0.294468471,0.015551658
15/04/02,1.468851797,0.489458585,-1.604423282,-1.387278325,0.046662231
16/04/02,0.464468755,-0.019747861,-0.570777745,-1.028447435,0.015551658
17/04/02,1.018723129,0.484427556,-1.125929316,0.477634027,0.015551658
18/04/02,-0.981840077,0.982150369,-0.868893872,0.790893186,0.015551658
19/04/02,0.099715787,1.090245895,-0.587387059,-2.342102648,0.01544505
22/04/02,-0.171966407,-0.910496258,0.325528287,0.104022363,0.046342306
23/04/02,0.353326383,-1.18662514,0.735192487,0.34237835,0.01544505
24/04/02,1.255471743,-2.334083192,1.545865709,0.702426747,0.01544505
25/04/02,0.172657933,0.699774252,0.841350316,-1.283689891,0.01544505
26/04/02,1.023282094,0.353380894,-0.573215963,-0.201901137,0.015870977
29/04/02,0.004350164,0.871469339,1.232801105,-1.056671236,0.047620489
30/04/02,-1.051006911,0.559574435,0.741069771,1.804702112,0.015870977
02/05/02,-0.892441214,2.101516173,-0.600312422,0.973301694,0.031744473
03/05/02,1.180227496,0.956145173,-0.937291627,-0.173939875,0.016296761
06/05/02,0.333453042,2.299351871,-0.079064778,0.686495679,0.048898251
07/05/02,1.095193704,1.17079316,-1.541380745,0.560321722,0.016296761
08/05/02,1.390639626,-0.33062227,-1.021600028,0.370406009,0.016296761
09/05/02,-1.314817796,1.058185631,0.722243393,0.879767193,0.016296761
10/05/02,-0.932688501,0.679571975,0.889851241,-0.765238059,0.016934845
13/05/02,0.31914417,1.888466347,0.19770831,0.195486142,0.050813138
14/05/02,-0.31058381,-0.347547283,0.244898804,-0.306798106,0.016934845
15/05/02,-2.86863708,0.957039692,0.437894475,-0.636839814,0.016934845
16/05/02,-2.822015599,0.836250366,2.106707917,-0.555268033,0.016934845
17/05/02,-0.4760169,1.5110424,-1.421752786,-0.789214215,0.018526668
20/05/02,-1.542106546,0.983638607,0.144420537,-2.237641453,0.055590301
21/05/02,-1.660598585,-1.014747428,1.137167174,-3.030221747,0.018526668
22/05/02,1.14066235,-0.516995701,0.916885785,0.417071815,0.018526668
23/05/02,1.031883208,-0.404586295,0.592593308,-1.205007518,0.018526668
24/05/02,2.873838083,2.498091794,-2.116723346,4.074682688,0.018420696
27/05/02,2.307852305,5.046702316,-0.575846048,-0.497725094,0.055272269
28/05/02,-0.007630699,0.556995811,-0.594347776,-2.521402991,0.018420696
29/05/02,0.542516608,0.353349586,-0.534354337,1.122900707,0.018420696
30/05/02,-0.401997295,1.302044928,-1.006274948,-0.845651077,0.018420696
31/05/02,0.050433601,0.246459623,-0.759820186,-0.314884383,0.017465879
03/06/02,0.237717594,2.67238284,0.103623839,1.694548041,0.052406789
04/06/02,0.770606192,5.082710084,-0.204889061,1.024562435,0.017465879
05/06/02,0.87574194,-0.096535548,-1.477126765,1.631802165,0.017465879
06/06/02,0.257015803,-0.109766493,-0.364873293,-0.811375612,0.017465879
07/06/02,-0.485552391,-1.833916486,-0.775705389,-1.723957269,0.017041134
10/06/02,0.918465808,1.170259995,0.152830244,2.04333197,0.051132114
11/06/02,-0.397491784,-0.1788512,1.666493944,2.821058054,0.017041134
12/06/02,0.307742675,0.639217249,0.603950002,-0.017624578,0.017041134
13/06/02,1.043904514,0.243265165,0.565574713,-0.509212042,0.017041134
14/06/02,1.580421556,1.93862358,-0.251138028,0.440223914,0.016934845
17/06/02,2.454792661,6.31493222,-1.201549662,0.510323875,0.050813138
18/06/02,1.304153446,0.212305824,-0.936050211,-1.235546665,0.016934845
19/06/02,-0.041787501,0.137053367,-0.41722976,-1.183071369,0.016934845
20/06/02,1.438073787,0.502640441,-0.765058647,0.494598667,0.016934845
21/06/02,0.848422563,0.485760072,-0.641068346,-0.450618684,0.016828514
24/06/02,1.194884382,1.093691498,-0.874982098,-0.107127785,0.05049404
25/06/02,0.375010335,0.489768079,0.470187305,-0.491096151,0.016828514
26/06/02,-0.932070093,0.022485359,-0.549522483,-1.316963312,0.016828514
27/06/02,0.060934823,0.815823848,0.65571997,0.866038039,0.016828514
28/06/02,0.269963515,2.121531497,0.559530139,0.80923608,0.016296761
01/07/02,0.810256349,4.876260387,0.798870085,1.471596957,0.048898251
02/07/02,0.996424151,0.434439783,-0.30406867,-0.141941046,0.016296761
03/07/02,1.227007483,-1.685287161,-0.049655165,0.297127059,0.016296761
04/07/02,0.305483477,1.100420056,0.923628618,0.681771014,0.016296761
05/07/02,2.49717346,0.899915709,-0.765436663,0.477891357,0.01544505
08/07/02,2.6461058,1.340939535,-1.894568212,0.784882976,0.046342306
09/07/02,-0.617423133,-0.966873896,-0.412227551,-0.127426344,0.01544505
10/07/02,-1.411465662,-2.182421453,0.203888679,-1.106178247,0.01544505
11/07/02,-1.789237524,0.064435693,0.766377932,-1.247377808,0.01544505
12/07/02,-0.357513521,-0.133048406,1.772623951,0.812373471,0.015231968
15/07/02,-4.49529247,-2.097617627,1.297384501,-0.438892808,0.045702864
16/07/02,0.768894244,-0.690391025,-0.098897142,-1.429886694,0.015231968
17/07/02,-0.392415644,-0.861795275,-1.059120425,-1.126152674,0.015231968
18/07/02,0.406343542,1.055815496,1.316707159,1.529742924,0.015231968
19/07/02,0.238518778,-1.233504678,0.148314037,-0.613265854,0.015551658
22/07/02,-2.361964803,-2.744822576,-0.576634225,-2.787265614,0.046662231
23/07/02,-0.199593529,-0.926505137,1.054841004,1.247641939,0.015551658
24/07/02,-0.830063048,-1.236827768,-0.012783644,-1.646694443,0.015551658
25/07/02,-0.248143127,0.173246534,-0.124388486,-0.328466168,0.015551658
26/07/02,-2.279136194,-1.938102208,-0.009929738,-2.840273364,0.015551658
29/07/02,-2.330600973,-2.363931594,-1.45364682,-1.177041512,0.046662231
30/07/02,-0.718970071,-0.579873992,-1.830410528,-1.398341171,0.015551658
31/07/02,0.083591303,1.560706283,1.240380826,-0.302663886,0.015551658
01/08/02,0.354092231,0.587860429,0.057435998,0.011443177,0.015551658
02/08/02,-1.707624958,0.920334945,2.093237852,0.215876956,0.01544505
05/08/02,2.161945722,0.868943856,-0.241427206,0.91928208,0.046342306
06/08/02,0.368767976,0.396348156,0.427049146,0.434754524,0.01544505
07/08/02,0.369993791,0.050121589,0.121982161,0.531699902,0.01544505
08/08/02,-1.091345384,-1.518813407,-0.350761187,-1.751852098,0.01544505
09/08/02,0.204410701,-0.51207605,0.273984695,0.654967145,0.01544505
12/08/02,-0.108927286,0.166862143,-0.103340467,0.854629517,0.046342306
13/08/02,-0.464793717,-0.023524379,0.125673919,0.851274326,0.01544505
14/08/02,-0.795532174,-0.970666915,0.412685792,-0.010461933,0.01544505
16/08/02,-0.54794568,-0.041641738,-0.377939191,0.682524231,0.030892485
19/08/02,-0.224978462,-0.801882965,-0.191238244,0.168900368,0.046342306
20/08/02,0.057389152,-0.570202349,-0.669010143,0.937890724,0.01544505
21/08/02,-0.667724466,-0.134966389,0.254685183,0.194754443,0.01544505
22/08/02,-0.25218474,0.176833675,0.562062518,-0.250045009,0.01544505
23/08/02,0.289464829,-1.301706351,-1.153788524,0.501337289,0.01544505
26/08/02,-0.959784301,-0.341661245,-0.440816311,0.513582645,0.046342306
27/08/02,0.680915461,0.155432949,0.48153779,-0.687035719,0.01544505
28/08/02,-1.549883828,-0.879944308,0.096652402,-0.685082548,0.01544505
29/08/02,0.83303689,-0.957258035,-2.331072067,-0.662798093,0.01544505
30/08/02,0.375584527,-0.098267297,-1.279379344,1.480402477,0.0153384
02/09/02,0.85431456,0.864404994,-0.463835079,0.337453564,0.046022258
03/09/02,-0.275597525,0.129383418,0.702109882,-0.465148613,0.0153384
04/09/02,-0.600056451,-0.532833705,0.185474815,0.421808776,0.0153384
05/09/02,0.0899043,0.224958898,0.295144208,0.213198909,0.0153384
06/09/02,-0.14269983,0.777791315,-0.05791314,-1.379305815,0.015125235
09/09/02,2.455347472,-0.844614582,-3.533188435,-1.636633663,0.045382568
11/09/02,0.117818987,-0.518324589,-0.59096656,-0.142027168,0.030252758
12/09/02,-0.283104589,-0.205152564,0.748066472,0.678598578,0.015125235
13/09/02,0.199894572,1.672399698,0.089166691,-0.809595879,0.015231968
16/09/02,0.243600864,0.635488445,-1.393045084,-1.102555914,0.045702864
17/09/02,-0.121833835,-1.166985322,-0.073914296,0.414577684,0.015231968
18/09/02,0.025253856,0.011994248,0.036307197,-1.080299788,0.015231968
19/09/02,-0.136095504,-0.964523614,-0.342555274,-0.723943932,0.015231968
20/09/02,-0.457006795,-0.025698439,0.589137023,-0.276663761,0.0153384
23/09/02,-0.07571509,0.083981398,-0.139032557,0.016504127,0.046022258
24/09/02,-1.056608973,-0.267192355,0.178451845,-0.609177143,0.0153384
25/09/02,0.113432338,-0.715635482,0.16518398,0.485403982,0.0153384
26/09/02,0.454983716,0.105925343,0.374748072,0.026706592,0.0153384
27/09/02,0.515352839,-0.459843675,0.115754065,0.378675937,0.0153384
30/09/02,0.349471349,0.170307325,-0.40327528,-1.678561996,0.046022258
01/10/02,-0.361024578,0.205840835,-0.079491849,-1.035836462,0.0153384
03/10/02,-0.59231253,0.20293269,0.485294906,-0.264674574,0.030679153
04/10/02,-0.012348114,-0.641629524,-0.410988009,-0.141683226,0.0153384
07/10/02,-2.195280145,1.533444954,1.875493132,1.716708978,0.046022258
08/10/02,0.036628758,-0.699926579,0.0869687,0.661885724,0.0153384
09/10/02,0.728079369,-0.472916092,-0.737156795,-0.803990681,0.0153384
10/10/02,-0.192309472,-0.16621693,0.460688373,0.440881999,0.0153384
11/10/02,-1.314534172,0.289611069,2.177309461,1.721965772,0.0153384
14/10/02,1.097229758,-1.062930779,-0.810596912,-0.293975232,0.046022258
16/10/02,-0.031796132,0.116339358,0.384772032,-0.341965933,0.030679153
17/10/02,-0.634348762,-0.307218553,0.563451974,0.074886231,0.0153384
18/10/02,-0.056461969,0.443169358,0.497613613,0.570482891,0.015231968
21/10/02,0.177432985,-0.547641984,-0.192457486,-0.484461355,0.045702864
22/10/02,0.573408531,0.407333684,-1.557277752,-1.578609956,0.015231968
23/10/02,-0.101485501,-0.089302158,0.601255551,-0.664744293,0.015231968
24/10/02,-0.813220987,0.133578351,1.167553378,-0.8453464,0.015231968
25/10/02,0.075677227,-0.100838434,1.033421773,-1.556660403,0.015231968
28/10/02,0.031114904,-0.320554052,1.447670678,-0.923925345,0.045702864
29/10/02,-0.92880172,1.629879252,0.507825962,1.344985419,0.015231968
30/10/02,-0.477620986,-0.147478178,-0.822250641,0.462161772,0.015231968
31/10/02,-0.129513592,0.561765752,1.767781411,1.124235232,0.015231968
01/11/02,-0.599876215,0.342262561,0.651244267,0.402698859,0.014698667
04/11/02,0.850317611,0.192917226,-1.097013487,0.686014875,0.044102484
05/11/02,0.392282979,0.081469524,-0.550979109,-0.432264259,0.014698667
07/11/02,0.686435113,-0.370742898,-1.364834142,-0.255382448,0.029399495
08/11/02,-0.464066958,-0.363642742,0.850504562,-0.077659169,0.014698667
11/11/02,-0.436047121,-0.219790166,-1.128682844,-0.285573869,0.044102484
12/11/02,-1.120627607,-0.393188805,0.38632261,0.366866655,0.014698667
13/11/02,-0.00103393,-0.207877914,0.124952105,0.421855818,0.014698667
14/11/02,0.119640338,0.137816326,-1.491229186,-0.126653231,0.014698667
15/11/02,-0.071341622,-0.109827403,-0.474434281,1.153470123,0.014698667
18/11/02,0.029098437,0.753312201,-0.210736588,0.703434774,0.044102484
20/11/02,1.299266382,0.593657311,-1.948404672,-0.252957657,0.029399495
21/11/02,0.869949789,-0.096376747,-1.111272867,0.089857479,0.014698667
22/11/02,-0.442059112,0.920599326,-0.127900777,0.774079086,0.014378501
25/11/02,-0.50571704,1.09700267,0.92613488,0.796768237,0.043141705
26/11/02,-0.410020327,0.929021717,-0.443247709,0.931250648,0.014378501
27/11/02,-0.084875689,-0.556087647,-0.495915853,-0.396853642,0.014378501
28/11/02,0.466065178,0.469882588,-1.545806487,1.210300935,0.014378501
29/11/02,0.486792431,1.075625844,-0.242693701,0.575212452,0.013630773
02/12/02,1.26788223,1.669904113,-0.42086771,2.433482506,0.040897892
03/12/02,-0.484885262,-0.963748383,0.148040058,-1.51604672,0.013630773
04/12/02,0.148367038,-0.10564768,0.533461045,-1.501995622,0.013630773
05/12/02,0.3521713,-0.066719891,-0.682242689,0.946818426,0.013630773
06/12/02,-2.344230184,0.381325395,1.654055551,2.701861241,0.01384458
09/12/02,1.309222865,-0.418070723,-1.420866771,-1.63317776,0.04153949
10/12/02,-0.126249043,-1.13001292,-0.616868411,0.311963371,0.01384458
11/12/02,0.111510565,-0.483812011,-0.137762055,0.375912612,0.01384458
12/12/02,-0.460818508,0.05051474,0.087390524,0.24002731,0.01384458
13/12/02,-0.450739308,0.292414694,1.455329275,0.688515213,0.014485265
16/12/02,-0.330011636,0.609694209,0.903954198,-0.664119727,0.043462089
17/12/02,-0.073753184,-0.908832743,-0.05532646,-0.633532428,0.014485265
18/12/02,-0.346373838,-0.723160973,0.324354501,0.429299404,0.014485265
19/12/02,0.578947442,-0.391165335,-0.539549934,0.003726478,0.014485265
20/12/02,-0.112474928,0.4673105,-0.008468067,0.393021846,0.014591987
23/12/02,-0.129838966,0.48573195,1.496660992,-0.216919848,0.043782348
24/12/02,0.358498784,-0.212748482,-0.787544881,0.613980073,0.014591987
26/12/02,-0.091513223,0.542447244,0.083235719,0.72215124,0.029186103
27/12/02,-0.177273972,-0.149244536,1.089151828,0.179159305,0.014591987
30/12/02,-0.498188713,-0.836015948,0.240169523,-0.306179016,0.043782348
31/12/02,0.635624205,0.219238852,0.471370275,0.344143049,0.014591987
01/01/03,-0.094837286,-0.046482577,0.115417323,0.701845906,0.014591987
02/01/03,-0.272066484,-0.286880104,1.274317109,-0.22078247,0.014591987
03/01/03,-0.057194259,-0.084310184,-0.226754076,-0.156009433,0.014485265
06/01/03,-0.386735614,-0.351494994,0.430899324,-0.362226836,0.043462089
07/01/03,-0.317414803,-0.322769115,1.230621818,-0.113688502,0.014485265
08/01/03,0.63035372,0.188135255,-0.267522041,0.397564041,0.014485265
09/01/03,0.115875397,-0.302706083,0.994569549,1.040097665,0.014485265
10/01/03,-0.180292965,0.932842064,-0.63327909,-1.717959878,0.014378501
13/01/03,0.368405363,-1.042858842,0.486908844,-0.580505411,0.043141705
14/01/03,-0.566258381,-0.223996519,0.326431284,0.384007755,0.014378501
15/01/03,-0.355168704,-0.442053897,0.108357926,0.529434089,0.014378501
16/01/03,0.293975509,1.234074337,0.951451674,0.289820101,0.014378501
17/01/03,0.277528805,0.608988707,1.045919926,-0.045300002,0.014378501
20/01/03,-0.076863743,1.070323658,1.08888413,-0.708447991,0.043141705
21/01/03,-0.702143183,1.165191362,0.890605829,-0.063782946,0.014378501
22/01/03,-0.151809214,0.745626814,0.697747442,0.106007213,0.014378501
23/01/03,0.145274384,0.054339685,0.221077031,-0.927336971,0.014378501
24/01/03,-0.798052949,-0.893476454,-0.590185034,-1.360010186,0.014805306
27/01/03,-1.30757117,0.228025365,-0.182570725,-2.081074389,0.044422496
28/01/03,-0.03562377,-0.366193438,-0.279040354,0.998907567,0.014805306
29/01/03,-0.07984959,0.855736014,0.707369308,-0.069527687,0.014805306
30/01/03,-0.298705401,-0.019408884,-0.165459113,-0.291548339,0.014805306
31/01/03,-0.782870662,-0.414737486,0.494848558,0.590529575,0.01501872
03/02/03,0.394525963,-0.723500278,-0.180578354,1.104241297,0.045062927
04/02/03,-1.364163343,0.299592341,0.995467433,-0.045796287,0.01501872
05/02/03,-0.629988517,-0.659524492,1.298653599,-0.462863489,0.01501872
06/02/03,-0.155822658,-0.679783314,0.038683305,1.18454839,0.01501872
07/02/03,0.404384271,-0.410028248,-0.210547328,-0.390473108,0.014805306
10/02/03,-0.727563314,0.190543131,0.146640563,-0.983133751,0.044422496
11/02/03,-0.361279441,-0.129452099,0.279017901,-0.127743111,0.014805306
12/02/03,-0.163302286,-0.500163839,0.83560418,-0.503487072,0.014805306
14/02/03,-0.001791058,-0.123929193,0.766310365,-0.997460544,0.030039529
17/02/03,0.323729354,0.477891792,-1.047109222,2.119103073,0.045702864
18/02/03,0.248335492,0.276613428,0.060530067,0.227374116,0.015231968
19/02/03,0.544082444,0.803601334,0.460865821,0.350070841,0.015231968
20/02/03,-0.417293234,-0.05903173,-0.343390443,0.007212404,0.015231968
21/02/03,-0.109172617,-0.162575246,0.498524934,-0.006394315,0.01544505
24/02/03,-0.671876092,0.792330028,0.025598016,0.300435079,0.046342306
25/02/03,-0.065872944,-0.004827525,0.183597391,-1.11838159,0.01544505
26/02/03,0.10273577,-0.449938376,0.24181087,-0.427285211,0.01544505
27/02/03,-0.402769729,0.644600097,0.641579981,0.596293498,0.01544505
28/02/03,0.574678668,-0.818550269,-1.109344466,0.747165622,0.01544505
03/03/03,0.007021261,-0.274547532,1.400559645,-0.213434692,0.046342306
04/03/03,-0.364375443,-0.038655757,0.26410272,-1.308304491,0.01544505
05/03/03,-0.684256654,-0.186440691,0.057990594,-0.548053586,0.01544505
06/03/03,0.296887756,-0.452626102,-0.718813796,-0.96295925,0.01544505
07/03/03,-0.293699553,-1.166808098,-0.211231945,-1.597464942,0.014911904
10/03/03,-0.554783864,-0.654969227,0.695238769,-1.149756022,0.044742384
11/03/03,-0.326808388,-0.39962463,0.518938914,0.478018649,0.014911904
12/03/03,0.307099929,0.043127439,0.500948613,-0.80585995,0.014911904
13/03/03,-0.01505011,-0.366747735,-0.126218793,-0.21595143,0.014911904
17/03/03,-0.6237339,-0.280334728,0.284775045,-0.708315133,0.061900166
19/03/03,-0.793344663,0.287991443,-0.011392518,0.59969991,0.031318385
20/03/03,0.43333541,0.161470946,-1.404000254,1.353738863,0.015657967
21/03/03,-0.430306298,0.062882666,0.004310504,0.580248491,0.015657967
22/03/03,0.254487678,-0.622807906,-0.926568659,0.585808362,0.015657967
24/03/03,-0.067241811,-0.738936669,1.31480761,-1.995624151,0.031318385
25/03/03,-0.883136217,0.178649622,0.702976966,-0.264335342,0.015657967
26/03/03,-0.513025698,-0.423196903,-0.050333553,0.046689152,0.015657967
27/03/03,0.415252481,-0.654803889,0.545510972,-0.586990787,0.015657967
28/03/03,-0.980702008,0.331859293,-0.098657549,-0.366834209,0.015657967
31/03/03,-0.190196142,0.09617328,2.250187962,-1.993343731,0.046981256
01/04/03,0.098952392,0.406717042,-1.171558047,0.683172527,0.015657967
02/04/03,0.351989686,0.438899494,-1.312768729,1.621633213,0.015657967
03/04/03,0.610797444,0.957539171,-0.64704024,1.03264618,0.015657967
04/04/03,0.399477468,1.129666915,-1.344618398,0.934419218,0.014591987
07/04/03,1.137488909,-0.145375791,-1.049085527,1.612824548,0.043782348
08/04/03,-0.194287853,0.507177894,1.288207261,-0.755222985,0.014591987
09/04/03,-0.458302069,-0.311147316,0.891345581,-0.946579754,0.014591987
10/04/03,0.750468578,0.61319711,0.83896158,-3.880150368,0.014591987
11/04/03,0.109104765,-0.672519247,-2.466183615,-0.683745582,0.014591987
15/04/03,0.179256188,0.155229561,0.107637415,0.104895725,0.055389821
16/04/03,-0.600597809,0.186990253,1.860688578,0.642809864,0.01384458
17/04/03,0.482311752,0.207869689,1.047236267,-1.539447173,0.01384458
21/04/03,-1.19810835,-0.549112533,-0.828520253,0.997070469,0.054427496
22/04/03,0.34866533,0.320510823,-0.291299971,-0.117109708,0.013523937
23/04/03,0.740008105,-0.114735994,-0.037620849,-0.573113814,0.013523937
24/04/03,0.255399247,0.395524818,0.013759246,-0.384474721,0.013523937
25/04/03,0.474975456,-0.996252037,-0.900015381,-0.524735593,0.01320318
28/04/03,-0.020229532,0.480449326,1.573505855,0.531514671,0.039614769
29/04/03,0.103839371,-0.212212533,-0.299089416,0.150573975,0.01320318
30/04/03,-0.314384435,-0.182045116,0.245868598,0.367123876,0.01320318
02/05/03,0.235855604,0.327376248,-0.220942832,0.693730258,0.025337105
05/05/03,0.881837075,0.191676319,-0.747819751,1.330611101,0.036401385
06/05/03,-0.459890108,-0.221535319,-0.463682808,0.723878735,0.012132323
07/05/03,-0.14243521,-0.105459609,0.049394158,0.222778919,0.012132323
08/05/03,1.128113544,-0.681380025,0.164741391,-1.001439834,0.012132323
09/05/03,0.934753239,-0.251051258,0.965833563,-0.176613986,0.012239702
12/05/03,1.549929535,-0.773942428,1.811177322,0.515776159,0.036723599
13/05/03,-0.197615334,1.139476396,-1.036565499,0.98856199,0.012239702
14/05/03,1.197867858,1.850513682,0.211943238,0.921361362,0.012239702
15/05/03,0.482452957,2.863751193,-0.336372797,1.490100866,0.012239702
16/05/03,0.423432164,0.489044182,-1.854006402,1.654343465,0.012239702
19/05/03,0.603507844,-0.23207988,1.40422964,-0.805194349,0.035436351
20/05/03,-0.850256483,-0.455048576,1.269205841,1.155560891,0.011810722
21/05/03,-0.21401157,0.738755995,2.548071221,0.512365918,0.011810722
22/05/03,-0.516348657,0.988682513,1.816771685,0.374437596,0.011810722
23/05/03,-0.526677219,0.348871101,1.090262396,1.026971459,0.012025165
26/05/03,0.377010702,1.369677504,0.445603266,1.729209579,0.036079832
27/05/03,0.652401146,-0.725694162,0.255345576,-0.785678758,0.012025165
28/05/03,-0.611878833,-0.004847912,-1.359473096,0.69699532,0.012025165
29/05/03,0.191609237,0.426264574,0.091544633,0.945138975,0.012025165
30/05/03,-0.779087176,1.697760723,1.047222042,2.119634579,0.012775181
02/06/03,-0.026569882,0.257517418,-2.981500538,1.326787624,0.03833044
03/06/03,-1.15675815,-0.75808283,-0.126634269,-0.186007731,0.012775181
04/06/03,0.033730451,1.300377435,-1.096864449,1.421814319,0.012775181
05/06/03,0.696237192,-0.717288948,-2.464192746,0.32049563,0.012775181
06/06/03,0.578168185,0.465670777,-1.819772206,0.593882543,0.013096177
09/06/03,1.918649214,1.799654639,-0.602393086,0.715079164,0.039293678
10/06/03,-1.161270247,-0.255961677,0.537365693,-1.426474709,0.013096177
11/06/03,-1.169253211,-0.633891441,0.844342661,0.609712648,0.013096177
12/06/03,0.74950172,0.338421336,0.566549914,1.146625111,0.013096177
13/06/03,0.070502438,-0.0211626,0.659772076,0.612835077,0.01331014
16/06/03,0.791952018,0.802541575,0.409147111,-0.133268702,0.039935737
17/06/03,-0.112089035,-0.305911824,-1.393762599,2.106532198,0.01331014
18/06/03,-0.00757671,-0.747744901,-0.440848885,0.821706281,0.01331014
19/06/03,-0.253464628,-0.00400822,1.180075195,0.476902501,0.01331014
20/06/03,-1.08689489,1.400667172,0.39483353,0.597031499,0.01331014
23/06/03,0.597621939,0.574913421,0.017446044,-1.224203867,0.039935737
24/06/03,-0.317481897,2.50137338,1.922665622,0.096584725,0.01331014
25/06/03,0.120534778,0.767994201,-0.281783742,1.601731047,0.01331014
26/06/03,0.707154938,-0.35526939,-0.86369686,0.354573152,0.01331014
27/06/03,0.150270282,0.522770134,-0.847464818,0.989033057,0.01320318
30/06/03,1.826146566,-0.746779001,-0.235175347,0.789342555,0.039614769
01/07/03,0.831621996,0.779136517,1.304561062,0.090329476,0.01320318
02/07/03,1.421214548,1.710885766,0.095460619,0.765171002,0.01320318
03/07/03,-0.932354038,0.894974543,0.222248876,0.439384259,0.01320318
04/07/03,0.39178139,1.168728703,-0.27030442,0.501149424,0.01341706
07/07/03,1.575680475,0.658511396,0.417598513,0.871574381,0.040256579
08/07/03,1.10313226,-0.364899656,-3.003813135,-0.267355791,0.01341706
09/07/03,-1.582638834,-1.698272617,0.194129563,-1.063882115,0.01341706
10/07/03,-0.28202291,-2.672529539,-3.315472657,1.24859796,0.01341706
11/07/03,-0.232883638,0.759041489,1.334358417,-0.341775321,0.01320318
14/07/03,0.531618775,1.326801738,0.406208217,0.73853153,0.039614769
15/07/03,-1.040610033,0.021545361,1.549952873,-1.186325968,0.01320318
16/07/03,0.97467681,2.335882791,0.095755541,1.197376204,0.01320318
17/07/03,0.804932365,0.190847935,0.932861237,-1.157990344,0.01320318
18/07/03,0.816333767,-0.297937193,0.706629572,-1.199336253,0.012989133
21/07/03,0.303670993,0.029675186,0.659026702,-1.934505473,0.038972462
22/07/03,-0.13341867,-0.988572906,-1.374506684,-0.480799994,0.012989133
23/07/03,-0.380930286,0.196014768,-1.235130786,0.7972814,0.012989133
24/07/03,-0.465667161,-0.331958053,1.490239881,1.754164212,0.012989133
25/07/03,-0.02178704,0.342174728,0.646635347,1.621325134,0.012775181
28/07/03,1.642351778,-0.617336743,-0.034621433,0.822670608,0.03833044
29/07/03,0.517576532,-0.062784427,0.61328686,0.310897472,0.012775181
30/07/03,-0.15645091,-0.14169088,0.441924917,0.973087276,0.012775181
31/07/03,-0.73357571,0.478902089,-0.470054186,0.320525295,0.012775181
01/08/03,-0.947526829,-0.584414088,-0.0992933,0.696916907,0.012668012
04/08/03,0.066513109,0.636106728,1.598804926,1.745733334,0.038008851
05/08/03,-0.050969254,-0.679836498,-0.246329627,-1.211104163,0.012668012
06/08/03,0.158768034,0.437121754,1.64997013,-0.34002356,0.012668012
07/08/03,-0.193467287,0.776233026,0.230272917,2.424012384,0.012668012
08/08/03,-1.328788136,0.529521319,0.299543826,2.245222508,0.01320318
11/08/03,-1.633728766,1.558291341,2.143504668,1.525235187,0.039614769
12/08/03,0.511599646,1.040368564,0.542798595,-0.274671985,0.01320318
13/08/03,0.514412543,1.37454955,0.464831839,1.453351318,0.01320318
14/08/03,0.039626919,2.433923923,0.865541423,-0.000306142,0.01320318
18/08/03,-0.217200252,5.35870342,2.586037341,2.618200116,0.05282318
19/08/03,-0.684122057,-2.055555986,-2.260112731,-0.871305852,0.01320318
20/08/03,0.151437349,-1.15699876,-2.740933881,0.38784901,0.01320318
21/08/03,-0.548404922,0.224747849,0.032929395,0.970291473,0.01320318
22/08/03,-1.656900756,-0.802877107,1.676852747,1.097467631,0.01331014
25/08/03,-0.11011469,-2.070624276,-0.99419212,-3.184755491,0.039935737
26/08/03,0.325159,2.207769759,2.076757703,4.143156095,0.01331014
27/08/03,-1.606468336,-0.796214337,-0.27852128,1.930417494,0.01331014
28/08/03,-0.215523608,-2.23401197,-2.682934607,0.033504083,0.01331014
29/08/03,-0.126224225,-1.136601776,2.730437573,1.780789459,0.012668012
01/09/03,-0.091999209,0.390552352,-0.325629929,2.134924412,0.038008851
02/09/03,-0.484704076,-0.558111229,-1.586337648,-0.055697524,0.012668012
03/09/03,0.149180618,-0.829179549,-0.207782034,-1.994880826,0.012668012
04/09/03,-0.032477716,-1.078738931,-1.164693609,0.882806347,0.012668012
05/09/03,-0.831640418,-1.084517514,-0.088053326,1.788697196,0.01245381
08/09/03,0.697672926,-3.806756388,-0.889946524,1.41823544,0.037366082
09/09/03,-0.106089157,-3.568404995,-1.241201597,-0.702264463,0.01245381
10/09/03,-1.520077137,-1.011498136,0.406805168,0.340650384,0.01245381
11/09/03,0.531978739,-0.544164952,1.716713889,-0.038518362,0.01245381
12/09/03,0.934541139,-0.691527929,-0.029634795,-2.059918247,0.012346776
15/09/03,1.315231694,-1.341353851,-0.329344988,-3.774419332,0.037044903
16/09/03,-0.641929873,-0.475176132,-0.280090936,2.017276367,0.012346776
17/09/03,1.786379825,0.299487195,-0.837859967,-1.835050043,0.012346776
18/09/03,0.452620967,-0.79756451,-0.160192237,-2.959224639,0.012346776
19/09/03,-0.718933563,-0.792539854,-0.231304208,0.684379419,0.012239702
